=== PAGE 1 ===
# Sheet: Front page
UK Government GHG Conversion Factors for Company Reporting
Front page
 | Next publication date: | June 2027 | Factor set: | Flat file
 | Version: | 1.2 | Year: | 2026
 | UK Government GHG Conversion Factors for Company Reporting
 | Flat File Data Format
 | Status: | Final
 | Version: | 1.2
 | Updated: | 2026-07-10 00:00:00 | An error was identified whereby some factors for which no data were available were reported as 0 rather than left blank. This affected well-to-tank emissions factors for certain hybrid, CNG and LPG cars, and hotel stay factors for certain countries. These values have been corrected in this version.
 | Year: | 2026
 | Description: | 2026 update
 | Next publication date: | 2027-06-01 00:00:00
 | For technical queries, please contact Greenhouse Gas Statistics at GreenhouseGas.Statistics@energysecurity.gov.uk
 | NOTE: The scope of the factors is defined to be relevant to emissions reporting, although the factors may also be used for other purposes.  Regardless of this, their usage is at the users’ own risk.
=== PAGE 2 ===
# Sheet: Factors by Category
UK Government GHG Conversion Factors for Company Reporting
Factors by Category
Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].
 |  | Category
ID | Scope | Level 1 | Level 2 | Level 3 | Level 4 | Column Text | UOM | GHG/Unit | GHG Conversion Factor 2026
28_907_3125_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 0% Laden | miles | kg CO2e | 0.23868
28_907_3126_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 50% Laden | miles | kg CO2e | 0.29835
28_907_3127_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 100% Laden | miles | kg CO2e | 0.35802
28_907_3128_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | Average laden | miles | kg CO2e | 0.29835
28_907_3129_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 0% Laden | tonne.km | kg CO2e
28_907_3130_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 50% Laden | tonne.km | kg CO2e | 0.02244
28_907_3131_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 100% Laden | tonne.km | kg CO2e | 0.01403
28_907_3132_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | Average laden | tonne.km | kg CO2e | 0.01799
28_907_3129_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 0% Laden | km | kg CO2e | 0.15178
28_907_3130_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 50% Laden | km | kg CO2e | 0.20237
28_907_3131_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 100% Laden | km | kg CO2e | 0.25296
28_907_3132_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | Average laden | km | kg CO2e | 0.22058
28_907_3129_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 0% Laden | miles | kg CO2e | 0.24426
28_907_3130_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 50% Laden | miles | kg CO2e | 0.32568
28_907_3131_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | 100% Laden | miles | kg CO2e | 0.4071
28_907_3132_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Articulated (>33t) |  | Average laden | miles | kg CO2e | 0.35499
28_907_3133_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 0% Laden | tonne.km | kg CO2e
28_907_3134_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 50% Laden | tonne.km | kg CO2e | 0.02257
28_907_3135_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 100% Laden | tonne.km | kg CO2e | 0.01409
28_907_3136_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | Average laden | tonne.km | kg CO2e | 0.01823
28_907_3133_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 0% Laden | km | kg CO2e | 0.15162
28_907_3134_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 50% Laden | km | kg CO2e | 0.20159
28_907_3135_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 100% Laden | km | kg CO2e | 0.25157
28_907_3136_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | Average laden | km | kg CO2e | 0.21898
28_907_3133_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 0% Laden | miles | kg CO2e | 0.24401
28_907_3134_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 50% Laden | miles | kg CO2e | 0.32444
28_907_3135_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | 100% Laden | miles | kg CO2e | 0.40486
28_907_3136_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated artics |  | Average laden | miles | kg CO2e | 0.35241
28_907_3137_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 0% Laden | tonne.km | kg CO2e
28_907_3138_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 50% Laden | tonne.km | kg CO2e | 0.02886
28_907_3139_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 100% Laden | tonne.km | kg CO2e | 0.01757
28_907_3140_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | Average laden | tonne.km | kg CO2e | 0.02359
28_907_3137_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 0% Laden | km | kg CO2e | 0.15527
28_907_3138_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 50% Laden | km | kg CO2e | 0.19734
28_907_3139_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 100% Laden | km | kg CO2e | 0.23942
28_907_3140_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | Average laden | km | kg CO2e | 0.21154
28_907_3137_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 0% Laden | miles | kg CO2e | 0.24987
28_907_3138_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 50% Laden | miles | kg CO2e | 0.31759
28_907_3139_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | 100% Laden | miles | kg CO2e | 0.38531
28_907_3140_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (non-refrigerated, all diesel) | Average non-refrigerated HGVs |  | Average laden | miles | kg CO2e | 0.34045
28_908_3109_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 0% Laden | tonne.km | kg CO2e
28_908_3110_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 50% Laden | tonne.km | kg CO2e | 0.12758
28_908_3111_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 100% Laden | tonne.km | kg CO2e | 0.06889
28_908_3112_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | Average laden | tonne.km | kg CO2e | 0.14669
28_908_3109_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 0% Laden | km | kg CO2e | 0.13155
28_908_3110_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 50% Laden | km | kg CO2e | 0.14299
28_908_3111_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 100% Laden | km | kg CO2e | 0.15442
28_908_3112_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | Average laden | km | kg CO2e | 0.14138
28_908_3109_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 0% Laden | miles | kg CO2e | 0.2117
28_908_3110_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 50% Laden | miles | kg CO2e | 0.23011
28_908_3111_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | 100% Laden | miles | kg CO2e | 0.24852
28_908_3112_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>3.5 - 7.5 tonnes) |  | Average laden | miles | kg CO2e | 0.22754
28_908_3113_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 0% Laden | tonne.km | kg CO2e
28_908_3114_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 50% Laden | tonne.km | kg CO2e | 0.07603
28_908_3115_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 100% Laden | tonne.km | kg CO2e | 0.04277
28_908_3116_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | Average laden | tonne.km | kg CO2e | 0.11031
28_908_3113_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 0% Laden | km | kg CO2e | 0.15756
28_908_3114_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 50% Laden | km | kg CO2e | 0.18007
28_908_3115_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 100% Laden | km | kg CO2e | 0.20258
28_908_3116_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | Average laden | km | kg CO2e | 0.17242
28_908_3113_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 0% Laden | miles | kg CO2e | 0.25357
28_908_3114_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 50% Laden | miles | kg CO2e | 0.2898
28_908_3115_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | 100% Laden | miles | kg CO2e | 0.32602
28_908_3116_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>7.5 tonnes-17 tonnes) |  | Average laden | miles | kg CO2e | 0.27748
28_908_3117_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 0% Laden | tonne.km | kg CO2e
28_908_3118_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 50% Laden | tonne.km | kg CO2e | 0.0582
28_908_3119_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 100% Laden | tonne.km | kg CO2e | 0.03434
28_908_3120_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | Average laden | tonne.km | kg CO2e | 0.04457
28_908_3117_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 0% Laden | km | kg CO2e | 0.21678
28_908_3118_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 50% Laden | km | kg CO2e | 0.26437
28_908_3119_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 100% Laden | km | kg CO2e | 0.31196
28_908_3120_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | Average laden | km | kg CO2e | 0.2834
28_908_3117_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 0% Laden | miles | kg CO2e | 0.34888
28_908_3118_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 50% Laden | miles | kg CO2e | 0.42546
28_908_3119_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | 100% Laden | miles | kg CO2e | 0.50205
28_908_3120_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Rigid (>17 tonnes) |  | Average laden | miles | kg CO2e | 0.45609
28_908_3121_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 0% Laden | tonne.km | kg CO2e
28_908_3122_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 50% Laden | tonne.km | kg CO2e | 0.06206
28_908_3123_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 100% Laden | tonne.km | kg CO2e | 0.03624
28_908_3124_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | Average laden | tonne.km | kg CO2e | 0.05168
28_908_3121_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 0% Laden | km | kg CO2e | 0.1914
28_908_3122_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 50% Laden | km | kg CO2e | 0.22823
28_908_3123_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 100% Laden | km | kg CO2e | 0.26506
28_908_3124_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | Average laden | km | kg CO2e | 0.23978
28_908_3121_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 0% Laden | miles | kg CO2e | 0.30803
28_908_3122_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 50% Laden | miles | kg CO2e | 0.3673
28_908_3123_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | 100% Laden | miles | kg CO2e | 0.42657
28_908_3124_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated rigids |  | Average laden | miles | kg CO2e | 0.3859
28_908_3125_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 0% Laden | tonne.km | kg CO2e
28_908_3126_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 50% Laden | tonne.km | kg CO2e | 0.03167
28_908_3127_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 100% Laden | tonne.km | kg CO2e | 0.019
28_908_3128_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | Average laden | tonne.km | kg CO2e | 0.03167
28_908_3125_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 0% Laden | km | kg CO2e | 0.17199
28_908_3126_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 50% Laden | km | kg CO2e | 0.21499
28_908_3127_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 100% Laden | km | kg CO2e | 0.25799
28_908_3128_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | Average laden | km | kg CO2e | 0.21499
28_908_3125_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 0% Laden | miles | kg CO2e | 0.27679
28_908_3126_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 50% Laden | miles | kg CO2e | 0.34599
28_908_3127_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | 100% Laden | miles | kg CO2e | 0.41519
28_908_3128_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>3.5 - 33t) |  | Average laden | miles | kg CO2e | 0.34599
28_908_3129_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 0% Laden | tonne.km | kg CO2e
28_908_3130_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 50% Laden | tonne.km | kg CO2e | 0.02602
28_908_3131_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 100% Laden | tonne.km | kg CO2e | 0.01626
28_908_3132_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | Average laden | tonne.km | kg CO2e | 0.02086
28_908_3129_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 0% Laden | km | kg CO2e | 0.17602
28_908_3130_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 50% Laden | km | kg CO2e | 0.23469
28_908_3131_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 100% Laden | km | kg CO2e | 0.29336
28_908_3132_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | Average laden | km | kg CO2e | 0.25581
28_908_3129_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 0% Laden | miles | kg CO2e | 0.28327
28_908_3130_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 50% Laden | miles | kg CO2e | 0.37769
28_908_3131_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | 100% Laden | miles | kg CO2e | 0.47212
28_908_3132_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Articulated (>33t) |  | Average laden | miles | kg CO2e | 0.41169
28_908_3133_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 0% Laden | tonne.km | kg CO2e
28_908_3134_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 50% Laden | tonne.km | kg CO2e | 0.02617
28_908_3135_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 100% Laden | tonne.km | kg CO2e | 0.01634
28_908_3136_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | Average laden | tonne.km | kg CO2e | 0.02114
28_908_3133_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 0% Laden | km | kg CO2e | 0.17583
28_908_3134_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 50% Laden | km | kg CO2e | 0.23379
28_908_3135_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 100% Laden | km | kg CO2e | 0.29175
28_908_3136_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | Average laden | km | kg CO2e | 0.25395
28_908_3133_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 0% Laden | miles | kg CO2e | 0.28297
28_908_3134_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 50% Laden | miles | kg CO2e | 0.37625
28_908_3135_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | 100% Laden | miles | kg CO2e | 0.46952
28_908_3136_9_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated artics |  | Average laden | miles | kg CO2e | 0.40869
28_908_3137_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated HGVs |  | 0% Laden | tonne.km | kg CO2e
28_908_3138_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated HGVs |  | 50% Laden | tonne.km | kg CO2e | 0.03387
28_908_3139_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated HGVs |  | 100% Laden | tonne.km | kg CO2e | 0.02062
28_908_3140_14_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated HGVs |  | Average laden | tonne.km | kg CO2e | 0.02769
28_908_3137_4_1 | Scope 3 | WTT- delivery vehs & freight | WTT- HGV (refrigerated, all diesel) | Average refrigerated HGVs |  | 0% Laden | km | kg CO2e | 0.1822
